"geneid","gene_index","padj","SYMBOL"
"ENSG00000275194",24714,0.0020267158219955,"RP1-27C22.1"
"ENSG00000200624",4998,0.0020278147665473,"RNA5S6"
"ENSG00000258972",43295,0.00203218233154632,"NDUFB8P1"
"ENSG00000079277",1525,0.00203314289394281,"MKNK1"
"ENSG00000226389",36081,0.00203314289394281,"RP11-507K13.4"
"ENSG00000278599",50472,0.00203769130580916,"TBC1D3E"
"ENSG00000176925",32092,0.00203805733355534,"OR51F2"
"ENSG00000135999",8101,0.00203810001637037,"EPC2"
"ENSG00000233996",8659,0.00204135066488734,"AC013439.4"
"ENSG00000278889",30080,0.00204200031561017,"OR2S2"
"ENSG00000234515",19464,0.00204391646384881,"PPP1R2P1"
"ENSG00000277589",50441,0.00204654512570219,"RP11-333J10.3"
"ENSG00000152582",16064,0.00204674772778446,"SPEF2"
"ENSG00000135916",9381,0.00204781266494524,"ITM2C"
"ENSG00000225364",17434,0.00204786227108583,"ATP6V0E1P1"
"ENSG00000207386",8940,0.00205026974976936,"Y_RNA"
"ENSG00000241082",33444,0.00205269881861307,"RN7SL259P"
"ENSG00000163945",12925,0.00205373190799423,"UVSSA"
"ENSG00000263643",46033,0.00205423634875494,"MIR4515"
"ENSG00000171130",24397,0.00205966505312591,"ATP6V0E2"
"ENSG00000252810",26020,0.00206096434065187,"RNU6-345P"
"ENSG00000249579",16431,0.00206108915653833,"RP11-586E1.1"
"ENSG00000120690",41034,0.00206118731136069,"ELF1"
"ENSG00000221563",13803,0.00206438425725594,"MIR1269A"
"ENSG00000233542",146,0.0020662040062064,"RP11-547D24.1"
"ENSG00000259352",45083,0.0020662040062064,"RP11-109D20.2"
"ENSG00000140650",46925,0.00206700998311544,"PMM2"
"ENSG00000065923",25164,0.00206869551537239,"SLC9A7"
"ENSG00000181788",12029,0.00207059116943422,"SIAH2"
"ENSG00000265411",50944,0.00207227182376983,"RN7SL656P"
"ENSG00000268754",48891,0.0020725692018578,"RP11-514D23.2"
"ENSG00000260368",28817,0.00207265664759427,"RP11-521I2.3"
"ENSG00000225362",45662,0.00207893320638567,"CT62"
"ENSG00000253685",27782,0.002079756898713,"MTND5P41"
"ENSG00000261509",47775,0.00208060787296903,"TP53TG3B"
"ENSG00000207009",12933,0.00208251774201174,"Y_RNA"
"ENSG00000254193",27017,0.00208275437617856,"RP11-585F1.8"
"ENSG00000225036",2486,0.00208551624382003,"CDK4P1"
"ENSG00000273659",48684,0.00208601873327174,"RP11-58C22.2"
"ENSG00000250591",24222,0.00208833990350852,"PRSS3P1"
"ENSG00000162723",3618,0.00208973992495958,"SLAMF9"
"ENSG00000207967",40074,0.00208973992495958,"MIR620"
"ENSG00000224407",5046,0.00208973992495958,"RP5-956O18.3"
"ENSG00000205544",49376,0.00209008221999194,"TMEM256"
"ENSG00000213876",49345,0.00209043130774477,"RPL7AP64"
"ENSG00000248694",15355,0.00209138810681323,"RP11-18D7.2"
"ENSG00000243548",13354,0.00209342090589643,"RN7SL101P"
"ENSG00000124006",9232,0.00209414976774454,"OBSL1"
"ENSG00000273515",7359,0.0020977209500326,"DAOA-AS1_2"
"ENSG00000230451",1200,0.00209846571736114,"RPS29P6"
"ENSG00000283389",40235,0.00209881441916477,"Metazoa_SRP"
"ENSG00000113719",18227,0.00209964066462113,"ERGIC1"
"ENSG00000166685",51661,0.00210088076345182,"COG1"
"ENSG00000258179",39509,0.00210230714135578,"RP11-248E9.7"
"ENSG00000261115",24119,0.00210230714135578,"TMEM178B"
"ENSG00000174970",33069,0.00210444610435175,"OR10AG1"
"ENSG00000175575",33952,0.00210598109040385,"PAAF1"
"ENSG00000226836",27409,0.00210749482990117,"RP11-77B22.1"
"ENSG00000008516",46776,0.00210868202981428,"MMP25"
"ENSG00000222305",36746,0.0021090726295569,"Y_RNA"
"ENSG00000253801",16491,0.00210964232143057,"CTD-2060F24.1"
"ENSG00000253744",16468,0.00211018396235191,"AC025442.3"
"ENSG00000282306",24685,0.00211125661598299,"RP11-126O22.2"
"ENSG00000120686",40995,0.00211143578481067,"UFM1"
"ENSG00000252945",42821,0.00211177777463169,"snoU83B"
"ENSG00000259520",45096,0.00211177777463169,"CTD-2651B20.3"
"ENSG00000270574",8547,0.00211281259190002,"RP11-171I2.2"
"ENSG00000281842",38586,0.0021174743142614,"MIR1291"
"ENSG00000081237",4321,0.0021176021330346,"PTPRC"
"ENSG00000171714",32548,0.00212117403519842,"ANO5"
"ENSG00000181924",33951,0.00212211361085443,"COA4"
"ENSG00000199530",14115,0.00212367912254763,"Y_RNA"
"ENSG00000006530",24127,0.00212476082065374,"AGK"
"ENSG00000276710",46000,0.00212476082065374,"CSPG4P10"
"ENSG00000226658",8822,0.00212669603698136,"RPL23AP30"
"ENSG00000171475",50568,0.00212774318366392,"WIPF2"
"ENSG00000207116",8809,0.00213105930962158,"RNU6-31P"
"ENSG00000213706",25647,0.00213172729028259,"AL590762.7"
"ENSG00000169906",24790,0.0021326189434488,"S100G"
"ENSG00000130988",25171,0.00213320891027495,"RGN"
"ENSG00000238081",2236,0.00213399313776339,"RP4-620F22.3"
"ENSG00000233916",19184,0.00213424675298316,"ZDHHC20P1"
"ENSG00000116741",4266,0.00213438741199024,"RGS2"
"ENSG00000172409",33173,0.00213718524975449,"CLP1"
"ENSG00000170044",11196,0.00213776891568883,"ZPLD1"
"ENSG00000136697",7576,0.0021378774170058,"IL1F10"
"ENSG00000213238",24057,0.00214171414403549,"AC008155.2"
"ENSG00000250590",15468,0.00214640755667053,"RP11-565A3.2"
"ENSG00000243044",12220,0.00215170212218559,"RP13-526J3.1"
"ENSG00000255282",34478,0.00215282285179329,"WTAPP1"
"ENSG00000167360",32145,0.00215437039784746,"OR51Q1"
"ENSG00000265625",50134,0.00215449006141922,"RP11-68I3.11"
"ENSG00000222755",29185,0.00215735889444251,"RN7SKP206"
"ENSG00000235576",5585,0.00215735889444251,"AC092580.4"
"ENSG00000213363",39127,0.00215829973970346,"RPS3P6"
"ENSG00000114383",10568,0.0021597056050978,"TUSC2"
"ENSG00000279142",48906,0.00216025639932678,"RP11-463O9.2"
"ENSG00000199219",18246,0.00216154988291099,"RNU6-500P"
"ENSG00000252867",15956,0.0021616893877869,"RNU6-909P"
"ENSG00000168306",10763,0.00216338699529462,"ACOX2"
"ENSG00000286354",40077,0.00216568527948296,NA
"ENSG00000226478",49666,0.00216675369938134,"UPF3AP1"
"ENSG00000225976",35702,0.00216744510024166,"RP11-192N10.2"
"ENSG00000005108",21805,0.0021685713352622,"THSD7A"
"ENSG00000250358",17147,0.00217013534929385,"RP11-159K7.2"
"ENSG00000257403",47262,0.00217363636100592,"CTD-2547E10.3"
"ENSG00000252036",37133,0.00217400344026295,"RN7SKP288"
"ENSG00000228737",17758,0.00217560751818729,"AC008781.7"
"ENSG00000241439",11554,0.00217560751818729,"RP11-666A20.3"
"ENSG00000283486",30150,0.0021758072717065,"RP11-392E22.9"
"ENSG00000286866",37654,0.00217892965609732,NA
"ENSG00000157734",45484,0.00217934196458146,"SNX22"
"ENSG00000086015",1502,0.00218675982776607,"MAST2"
"ENSG00000276412",30239,0.00218798827570837,"RP11-157L3.9"
"ENSG00000168131",19075,0.00218965704962239,"OR2B2"
"ENSG00000221540",49816,0.00219298830247596,"MIR1180"
"ENSG00000224132",9538,0.00219486949338076,"AC112715.2"
"ENSG00000258658",42976,0.0021952163495428,"RP11-517O13.3"
"ENSG00000254459",34079,0.00219741334598084,"RP11-91P24.7"
"ENSG00000230630",3936,0.00219752121240975,"DNM3OS"
"ENSG00000223570",4906,0.00219825537411391,"RP11-275I14.2"
"ENSG00000285887",21538,0.00219825537411391,NA
"ENSG00000169903",11994,0.00219910180369814,"TM4SF4"
"ENSG00000184599",2671,0.00219921547656025,"FAM19A3"
"ENSG00000271462",38106,0.00220011793686602,"RP11-841C19.4"
"ENSG00000196976",26945,0.00220699813481634,"LAGE3"
"ENSG00000237572",22663,0.0022077377084841,"RP11-373D7.1"
"ENSG00000242968",11791,0.002208808468654,"RP11-731C17.1"
"ENSG00000114127",11893,0.00220920366439371,"XRN1"
"ENSG00000272281",41280,0.00220920366439371,"TPTE2P2"
"ENSG00000227215",20283,0.0022092428463756,"RP11-445L13__B.3"
"ENSG00000064300",51087,0.00220936983539309,"NGFR"
"ENSG00000266158",25182,0.00220946263677981,"RN7SL785P"
"ENSG00000243538",15818,0.00221017410212588,"RPS26P28"
"ENSG00000176046",47431,0.0022107730018298,"NUPR1"
"ENSG00000214745",25491,0.0022107730018298,"RP11-54I5.1"
"ENSG00000085788",27834,0.00221130646435267,"DDHD2"
"ENSG00000257550",38827,0.00221258359168231,"RP11-793H13.3"
"ENSG00000275801",3652,0.00221398643086835,"RP11-404F10.6"
"ENSG00000237619",26964,0.0022153907588685,"OR3B1P"
"ENSG00000213587",10589,0.00221984728369591,"RP11-646D13.1"
"ENSG00000274373",40538,0.00222010700749682,"RP13-714J12.1"
"ENSG00000211904",44099,0.00222579086474458,"IGHJ2"
"ENSG00000271117",22211,0.00222859809197974,"RP11-377H23.1"
"ENSG00000219188",21349,0.00223189063840621,"CACYBPP3"
"ENSG00000249655",16762,0.00223407276221996,"CTC-325J23.2"
"ENSG00000224412",36214,0.00223651248255655,"RP11-351O1.3"
"ENSG00000261644",48016,0.00223749123967178,"RP11-327F22.1"
"ENSG00000253798",18040,0.00224417387487557,"AC008694.3"
"ENSG00000286419",10625,0.00224529755145381,NA
"ENSG00000256249",40259,0.00224979515079299,"RP11-324E6.6"
"ENSG00000241458",17577,0.00225047001783042,"RPL7P19"
"ENSG00000143891",6124,0.00225557340954858,"GALM"
"ENSG00000242696",8882,0.00225683186916854,"RN7SL40P"
"ENSG00000261587",29446,0.00225707328500893,"TMEM249"
"ENSG00000231857",25544,0.00225752075304036,"MORF4L1P5"
"ENSG00000230245",30263,0.00226112930534645,"RP11-475I24.7"
"ENSG00000282358",24687,0.00226413420784102,"RP11-126O22.4"
"ENSG00000114738",10584,0.0022646095690825,"MAPKAPK3"
"ENSG00000241020",34154,0.00226543972267784,"RP11-727A23.1"
"ENSG00000135722",48343,0.00226658247622519,"FBXL8"
"ENSG00000207187",5996,0.00226843201922657,"SNORA64"
"ENSG00000197984",32093,0.00227102589190058,"OR51A8P"
"ENSG00000280198",49729,0.00227157831219838,"RP11-384M20.1"
"ENSG00000286634",18335,0.00228072554883427,NA
"ENSG00000272055",35424,0.00228201018402346,"RNU6-6P"
"ENSG00000197462",23812,0.00228234118118929,"AC005276.1"
"ENSG00000118990",18103,0.00228369444248757,"GLRXP3"
"ENSG00000223620",14665,0.00228369444248757,"RBM48P1"
"ENSG00000265623",14852,0.00228369444248757,"MIR3139"
"ENSG00000224931",26872,0.00228392864701865,"AC152010.1"
"ENSG00000160349",31681,0.00228475029034588,"LCN1"
"ENSG00000251437",14296,0.00228476627998363,"NDUFS5P4"
"ENSG00000165621",41702,0.00228821631093263,"OXGR1"
"ENSG00000150201",35910,0.00228836368628392,"FXYD4"
"ENSG00000162817",4794,0.00228885009137748,"C1orf115"
"ENSG00000251576",9891,0.00228914709561692,"LINC01267"
"ENSG00000184731",5478,0.00228940015706367,"FAM110C"
"ENSG00000255207",32688,0.00230001609278668,"RP1-305G21.1"
"ENSG00000198398",12662,0.00230088594137624,"TMEM207"
"ENSG00000277505",44424,0.00230381621076809,"RP11-467N20.6"
"ENSG00000234211",3711,0.00230661079356066,"RP11-25K21.1"
"ENSG00000212433",27273,0.00230684577036766,"RNA5SP252"
"ENSG00000233325",40692,0.00230687616924527,"MIPEPP3"
"ENSG00000198671",39202,0.00231051157784994,"RP11-168J19.2"
"ENSG00000212559",41664,0.00231175113412253,"RNA5SP35"
"ENSG00000248647",17880,0.00231395490530741,"RP11-331K21.1"
"ENSG00000165272",29936,0.00231421711247812,"AQP3"
"ENSG00000216378",20493,0.00231571431157837,"RP3-344J20.1"
"ENSG00000231765",25505,0.00231571431157837,"PPP1R11P2"
"ENSG00000158290",26343,0.00231586939681377,"CUL4B"
"ENSG00000125485",31592,0.00231714177004791,"DDX31"
"ENSG00000250393",13161,0.00231780734656763,"RP11-480G3.1"
"ENSG00000122705",30090,0.00232409302154645,"CLTA"
"ENSG00000243918",11484,0.00232969588343912,"EIF4BP8"
"ENSG00000238215",36369,0.00233275322081169,"RP11-167P22.5"
"ENSG00000139266",39074,0.00233563147602289,"MARCH9"
"ENSG00000204011",31656,0.00233836816859024,"COL5A1-AS1"
"ENSG00000259844",48260,0.00234048808519307,"GNPATP"
"ENSG00000227963",2590,0.00234062169156962,"RP5-1074L1.1"
"ENSG00000197849",34976,0.00234116553289619,"OR8G1"
"ENSG00000137801",44856,0.00234260348141904,"THBS1"
"ENSG00000212604",44564,0.00234260348141904,"SNORA48"
"ENSG00000254753",27392,0.00234307106922729,"RP11-480O10.1"
"ENSG00000233338",24732,0.00234592739262316,"TLR8-AS1"
"ENSG00000172500",33625,0.0023473974541628,"FIBP"
"ENSG00000288162",21553,0.00234777042211333,NA
"ENSG00000270878",43062,0.00234949919003306,"CTD-2302E22.5"
"ENSG00000117682",870,0.00235052036373069,"DHDDS"
"ENSG00000287701",16635,0.00235053461685088,NA
"ENSG00000221564",39201,0.00235184401585384,"RNU6ATAC42P"
"ENSG00000228460",36831,0.00235529989816542,"CYP2C59P"
"ENSG00000149256",34106,0.00235995704806645,"TENM4"
"ENSG00000255173",33558,0.00236343105703339,"AP003068.12"
"ENSG00000172638",33623,0.0023660952090647,"EFEMP2"
"ENSG00000185515",26984,0.00236934903695805,"BRCC3"
"ENSG00000286989",127,0.00237158701576755,NA
"ENSG00000285661",46259,0.00237364972156621,NA
"ENSG00000217377",20256,0.00237391209608283,"AK4P5"
"ENSG00000273098",49560,0.00237437498363376,"RP11-488L1.1"
"ENSG00000204528",19305,0.00237596413556195,"PSORS1C3"
"ENSG00000165682",37898,0.00237687574221726,"CLEC1B"
"ENSG00000146282",20359,0.00237692618388089,"RARS2"
"ENSG00000118976",37627,0.002377409072636,"OTUD4P1"
"ENSG00000278541",44428,0.0023802773266565,"RP11-467N20.8"
"ENSG00000230327",6318,0.00238042255830717,"MTCO1P42"
"ENSG00000282133",24227,0.00238122514156416,"TRBJ1-3"
"ENSG00000244063",7606,0.0023822643157973,"AC024704.2"
"ENSG00000287185",27588,0.0023822643157973,NA
"ENSG00000227502",20695,0.00238404967330721,"LINC01268"
"ENSG00000152683",6026,0.00238790291570747,"SLC30A6"
"ENSG00000212722",50626,0.00238905293222625,"KRTAP4-9"
"ENSG00000231777",7883,0.00238922997518214,"MTND4P21"
"ENSG00000254508",32694,0.00239174683591831,"FBXO3-AS1"
"ENSG00000075618",21702,0.00239326550337374,"FSCN1"
"ENSG00000286505",46088,0.00239326550337374,NA
"ENSG00000276533",45285,0.00239458123535609,"RP11-139H15.5"
"ENSG00000214283",11796,0.00239658016951791,"RAD51AP1P1"
"ENSG00000197140",27859,0.00239977481609198,"ADAM32"
"ENSG00000227397",22697,0.00240025216202824,"CTD-2526L21.3"
"ENSG00000149201",34194,0.00240040563506351,"CCDC81"
"ENSG00000285644",32002,0.00240088870930345,NA
"ENSG00000265846",15286,0.00240248991506812,"MIR4276"
"ENSG00000224384",20459,0.00240267385158182,"RP3-417O22.3"
"ENSG00000208001",43811,0.00240580100572875,"MIR431"
"ENSG00000274663",50473,0.00240580100572875,"5S_rRNA"
"ENSG00000223260",25945,0.00240624892220301,"RN7SKP194"
"ENSG00000286799",49817,0.00241014547192467,NA
"ENSG00000214042",29781,0.00241168755877964,"IFNA7"
"ENSG00000217130",19553,0.00241168755877964,"RP3-375P9.2"
"ENSG00000167930",46513,0.0024136650462326,"FAM234A"
"ENSG00000135424",38936,0.00241749006700056,"ITGA7"
"ENSG00000272438",58,0.00242161020277643,"RP11-54O7.16"
"ENSG00000168000",33412,0.00242250823855954,"BSCL2"
"ENSG00000232888",40558,0.00242454721436393,"RPS11P5"
"ENSG00000248128",14047,0.00242498498367564,"RP11-777B9.4"
"ENSG00000265213",14298,0.00242837308797204,"MIR3684"
"ENSG00000113048",16576,0.00242851319216545,"MRPS27"
"ENSG00000119185",5609,0.00242898085220709,"ITGB1BP1"
"ENSG00000177984",31735,0.00243038258745641,"LCN15"
"ENSG00000205100",15494,0.00243038258745641,"HSP90AA4P"
"ENSG00000226288",32073,0.00243038258745641,"OR52I2"
"ENSG00000232198",1760,0.00243156127573342,"MTCO2P34"
"ENSG00000223538",40207,0.00243257693177625,"RP11-216P16.6"
"ENSG00000215417",41637,0.00243342470650352,"MIR17HG"
"ENSG00000223353",5334,0.00243399476810006,"RP11-290P14.2"
"ENSG00000162063",46707,0.00243674177351358,"CCNF"
"ENSG00000259115",43227,0.00243727077345279,"CTD-2540L5.5"
"ENSG00000258325",37596,0.00243875864438158,"RP4-816N1.6"
"ENSG00000273976",44423,0.00244105089555205,"GOLGA6L1"
"ENSG00000116661",396,0.00244136183943032,"FBXO2"
"ENSG00000287883",21581,0.00244136183943032,NA
"ENSG00000101955",25032,0.00244143485979525,"SRPX"
"ENSG00000235879",41627,0.00244389606554529,"FAR1P1"
"ENSG00000240237",29227,0.00244812012979493,"CTD-2182N23.1"
"ENSG00000229082",26484,0.00245132265235646,"OR5AW1P"
"ENSG00000254283",28687,0.0024530761162208,"RP11-267M23.7"
"ENSG00000236094",40893,0.00245763044031264,"LINC00545"
"ENSG00000228949",9473,0.00245766014173646,"UGT1A12P"
"ENSG00000264201",38593,0.00245811039250677,"MIR4701"
"ENSG00000088451",41667,0.00246094325093103,"TGDS"
"ENSG00000184544",49496,0.00246094325093103,"DHRS7C"
"ENSG00000174255",11355,0.00246161829534998,"ZNF80"
"ENSG00000252743",19380,0.00246161829534998,"RNU6-850P"
"ENSG00000274066",33425,0.00246200845896456,"MIR6514"
"ENSG00000144285",8316,0.00246295294345295,"SCN1A"
"ENSG00000148572",36207,0.00246408529203931,"NRBF2"
"ENSG00000240194",2600,0.00246818612010718,"CYMP"
"ENSG00000288066",8140,0.00246818612010718,NA
"ENSG00000261200",47782,0.00246982381126448,"RP11-989E6.10"
"ENSG00000287771",7331,0.00247128978791085,NA
"ENSG00000178031",29729,0.00247155831404753,"ADAMTSL1"
"ENSG00000227514",28983,0.00247155831404753,"RP11-709P2.1"
"ENSG00000248319",15232,0.00247965149019903,"RP11-205M3.3"
"ENSG00000272707",12731,0.00248164999936565,"RP11-534C12.1"
"ENSG00000269956",1523,0.00248540328398213,"MKNK1-AS1"
"ENSG00000235838",35368,0.00248554039904298,"HSP90AB7P"
"ENSG00000126733",25871,0.00248974219261372,"DACH2"
"ENSG00000167110",31457,0.0024910688121631,"GOLGA2"
"ENSG00000280474",31477,0.00249962390580389,"RP11-216B9.8"
"ENSG00000234524",26279,0.00250099685859404,"RPL12P43"
"ENSG00000172766",41047,0.00250241160090455,"NAA16"
"ENSG00000214922",19187,0.00250586132730701,"HLA-F-AS1"
"ENSG00000235863",19494,0.00251294279514809,"B3GALT4"
"ENSG00000239426",34972,0.00251716721598142,"OR8F1P"
"ENSG00000234263",21008,0.00251862163554045,"RP3-325F22.3"
"ENSG00000231601",35208,0.00252196530736659,"RP11-164C1.2"
"ENSG00000213064",3844,0.00252688288305464,"SFT2D2"
"ENSG00000255028",34579,0.0025274331588557,"RP11-708B6.2"
"ENSG00000237581",9497,0.0025297507289764,"AC005538.5"
"ENSG00000212348",28394,0.00253477740644864,"RNU6-1300P"
"ENSG00000264319",13407,0.00253510530027818,"MIR4801"
"ENSG00000273265",7215,0.00253794624423148,"RP11-353K11.1"
"ENSG00000248337",15861,0.00254093642657201,"RP11-432M8.18"
"ENSG00000208839",26230,0.00254188412491001,"SNORA35"
"ENSG00000256660",37899,0.00254511090784114,"CLEC12B"
"ENSG00000123739",14445,0.00254672565732197,"PLA2G12A"
"ENSG00000270484",20441,0.00254687597666343,"RP3-399J4.4"
"ENSG00000257548",39862,0.00254842560646299,"RP11-797M17.1"
"ENSG00000198774",39495,0.00255461856751337,"RASSF9"
"ENSG00000253368",899,0.00255870834433549,"TRNP1"
"ENSG00000126785",43055,0.00255949026805863,"RHOJ"
"ENSG00000227432",9222,0.00256139147390283,"AC053503.11"
"ENSG00000249127",15058,0.00256392028401928,"MTND3P3"
"ENSG00000075673",40760,0.00256745254884818,"ATP12A"
"ENSG00000231381",29624,0.00256874503736003,"RNF2P1"
"ENSG00000258723",43448,0.00257361921880171,"RP11-332E19.2"
"ENSG00000186532",49107,0.00257398398717669,"SMYD4"
"ENSG00000237786",18763,0.00257405159462505,"GFOD1-AS1"
"ENSG00000274819",39690,0.00257405159462505,"RMST_7"
"ENSG00000177283",35809,0.00257826710812512,"FZD8"
"ENSG00000278338",41059,0.00257911143802068,"VWA8-AS1"
"ENSG00000287318",29845,0.00257911143802068,NA
"ENSG00000255142",31893,0.00258229855074489,"AP006621.6"
"ENSG00000100865",43945,0.00258489613365523,"CINP"
"ENSG00000182134",3207,0.00258680740073013,"TDRKH"
"ENSG00000258428",42938,0.00258680740073013,"RP11-1085N6.2"
"ENSG00000259236",46470,0.00258680740073013,"GOLGA8VP"
"ENSG00000284092",9320,0.00258680740073013,NA
"ENSG00000233822",19064,0.00258870167323274,"HIST1H2BN"
"ENSG00000162971",8793,0.00259130363146639,"TYW5"
"ENSG00000261044",29339,0.00259130363146639,"AP006547.3"
"ENSG00000286366",26320,0.00259163018056228,NA
"ENSG00000202248",5676,0.00259363527742545,"RNA5SP85"
"ENSG00000280250",14906,0.00259368576779586,"RP11-6L6.6"
"ENSG00000108826",51129,0.00259567645936656,"MRPL27"
"ENSG00000233559",23950,0.00259685828317738,"AC016831.7"
"ENSG00000276161",31726,0.00259685828317738,"SNORA17B"
"ENSG00000235282",619,0.00259717173413451,"DYNLL1P3"
"ENSG00000282881",1522,0.00259959366236221,"RP11-49P4.7"
"ENSG00000257979",40075,0.00260199350998687,"SNRPGP18"
"ENSG00000234613",25146,0.00260751685027651,"RP5-1158E12.1"
"ENSG00000234678",4396,0.00260751685027651,"RP11-465N4.4"
"ENSG00000223751",5500,0.00260854164262137,"AC116609.2"
"ENSG00000207719",41747,0.00260896519414965,"MIR623"
"ENSG00000274927",2877,0.00261005532085501,"CH17-13I23.1"
"ENSG00000273559",50499,0.00261011759875094,"CWC25"
"ENSG00000158497",17801,0.00261085658822448,"HMHB1"
"ENSG00000254903",33103,0.00261085658822448,"OR8L1P"
"ENSG00000263642",13485,0.00261085658822448,"MIR4802"
"ENSG00000123472",1527,0.00261121875924064,"ATPAF1"
"ENSG00000236372",5090,0.00261624557005599,"RP5-865N13.1"
"ENSG00000278615",33404,0.00261656290949703,"C11orf98"
"ENSG00000165672",37266,0.00261713030846801,"PRDX3"
"ENSG00000251754",5333,0.00261843500213559,"RNU6-999P"
"ENSG00000212246",9000,0.00261904253189561,"RNU6-360P"
"ENSG00000230427",2359,0.00261987570238661,"RP11-313A24.1"
"ENSG00000176108",51959,0.00262044880827521,"CHMP6"
"ENSG00000260807",46574,0.00262044880827521,"RP11-161M6.2"
"ENSG00000159527",3286,0.00262076020843901,"PGLYRP3"
"ENSG00000219699",20855,0.00262227821702665,"RP11-325O24.2"
"ENSG00000140319",44868,0.00262250993040122,"SRP14"
"ENSG00000145734",16567,0.00262275541221059,"BDP1"
"ENSG00000177034",16737,0.00262522677140276,"MTX3"
"ENSG00000264666",49711,0.00262671157305003,"RP11-524F11.2"
"ENSG00000213452",10938,0.00262891545809679,"AKR1B1P2"
"ENSG00000270569",6402,0.00263075136352078,"RP11-127H13.1"
"ENSG00000288571",30096,0.00263122001443944,NA
"ENSG00000260448",47365,0.00263355339591412,"LCMT1-AS1"
